tournamentID,decklistID,colorCombination,archeType,rank
d23-collection-tournament-tournament-decks-1487,deck-steelsong-287460,amber/steel,Steelsong,Top4
d23-collection-tournament-tournament-decks-1487,deck-bounce-control-287461,amethyst/ruby,Bounce Control,Top8
d23-collection-tournament-tournament-decks-1487,deck-bouncehouse-287462,amethyst/emerald,Bounce,Top8
d23-collection-tournament-tournament-decks-1487,deck-bounce-control-287463,amethyst/ruby,Bounce Control,Top8
d23-collection-tournament-tournament-decks-1487,deck-song-steel-287464,amber/steel,Steelsong,Top8
3-tintas-open-tournament-decks-1486,deck-lost-and-found-287030,amethyst/ruby,Bounce Control,1st
3-tintas-open-tournament-decks-1486,deck-swiss-army-knife-budget-287031,sapphire/steel,No Wheel,2nd
3-tintas-open-tournament-decks-1486,deck-netdecking-gs-from-zan-syed-287069,emerald/steel,Discard Aggro,3rd
3-tintas-open-tournament-decks-1486,deck-where-is-my-bucky-287071,emerald/steel,Discard Aggro,Top4
3-tintas-open-tournament-decks-1486,deck-ea-sports-287073,amber/emerald,Sing Together,Top8
3-tintas-open-tournament-decks-1486,deck-librarys-blurple-287075,amethyst/sapphire,Ramp Draw Control,Top8
3-tintas-open-tournament-decks-1486,deck-steelsong-el-pelao-287072,amber/steel,Steelsong,Top8
3-tintas-open-tournament-decks-1486,deck-a-volcano-of-items-287074,ruby/sapphire,Pawpsicles,Top8
standard-set-5-constructed-tournament-decks-1483,deck-ruby-steel-286495,ruby/steel,Sing & Shift,1st
international-content-creator-set-championships-tournament-decks-1480,deck-amber-emerald-285289,amber/emerald,Sing Together,1st
international-content-creator-set-championships-tournament-decks-1480,deck-i-miss-playing-steel-285677,amethyst/emerald,Bounce,Top4
international-content-creator-set-championships-tournament-decks-1480,deck-redfasa-set-5-286483,amber/ruby,Mufasa,Top4
international-content-creator-set-championships-tournament-decks-1480,deck-robin-hood-sharpshooter-is-insane-285331,emerald/ruby,Discard,Top8
international-content-creator-set-championships-tournament-decks-1480,deck-blue-steel-287076,sapphire/steel,Items,Top8
international-content-creator-set-championships-tournament-decks-1480,deck-amethyst-emerald-287193,amethyst/emerald,Bounce,Top8
international-content-creator-set-championships-tournament-decks-1480,deck-red-blue-baker-london-set-champs-285595,ruby/sapphire,Pawpsicles,Top32
sotto-i-cieli-scintillanti-romani-tournament-decks-1493,deck-ruby-steel-288981,ruby/steel,Sing & Shift,1st
sotto-i-cieli-scintillanti-romani-tournament-decks-1493,deck-ruby-amethyst-288980,amethyst/ruby,Bounce Control,2nd
sotto-i-cieli-scintillanti-romani-tournament-decks-1493,deck-ruby-sapphire-288978,ruby/sapphire,Pawpsicles,3rd
sotto-i-cieli-scintillanti-romani-tournament-decks-1493,deck-sapphire-steel-288976,sapphire/steel,Items,Top4
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288040,ruby/sapphire,Pawpsicles,1st
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288039,ruby/sapphire,Pawpsicles,2nd
mulligan-challenge-14-tournament-decks-1489,deck-steel-emerald-288038,emerald/steel,Discard,3rd
mulligan-challenge-14-tournament-decks-1489,deck-mulligan-288037,emerald/steel,Discard,Top4
mulligan-challenge-14-tournament-decks-1489,deck-discard-288036,emerald/steel,Discard Aggro,Top8
mulligan-challenge-14-tournament-decks-1489,deck-violet-vert-v8-288035,amethyst/emerald,Bounce,Top8
mulligan-challenge-14-tournament-decks-1489,deck-muligan-14-288034,amber/steel,Steelsong,Top8
mulligan-challenge-14-tournament-decks-1489,deck-vert-violet-288033,amethyst/emerald,Bounce,Top8
mulligan-challenge-14-tournament-decks-1489,deck-vert-violet-288032,amethyst/emerald,Bounce,Top16
mulligan-challenge-14-tournament-decks-1489,deck-tt-288031,amber/emerald,Sing Together,Top16
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288030,ruby/sapphire,Pawpsicles,Top16
mulligan-challenge-14-tournament-decks-1489,deck-bleu-violet-288029,amethyst/sapphire,Ramp Draw Control,Top16
mulligan-challenge-14-tournament-decks-1489,deck-steelsong-mulligan-14-288028,amber/steel,Steelsong,Top16
mulligan-challenge-14-tournament-decks-1489,deck-princess-288027,amber/ruby,Songs,Top16
mulligan-challenge-14-tournament-decks-1489,deck-je-copie-un-deck-et-je-change-une-carte-288026,emerald/steel,Discard Aggro,Top16
mulligan-challenge-14-tournament-decks-1489,deck-vv-288025,amethyst/emerald,Bounce,Top16
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288024,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-14-tournament-decks-1489,deck-s5-11-288023,amethyst/emerald,Bounce,Top32
mulligan-challenge-14-tournament-decks-1489,deck-steel-emerald-288022,emerald/steel,Discard Aggro,Top32
mulligan-challenge-14-tournament-decks-1489,deck-queen-workshop-v-5-288021,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-14-tournament-decks-1489,deck-amethyst-emerald-288020,amethyst/emerald,Bounce,Top32
mulligan-challenge-14-tournament-decks-1489,deck-discard-288019,emerald/steel,Discard,Top32
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288018,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-14-tournament-decks-1489,deck-blouge-288017,ruby/sapphire,Pawpsicles,Top32
mulligan-challenge-14-tournament-decks-1489,deck-jafar-288015,amethyst/steel,Bounce,Top32
mulligan-challenge-14-tournament-decks-1489,deck-jaune-vert-des-enfers-288014,amber/emerald,Sing Together,Top32
mulligan-challenge-14-tournament-decks-1489,deck-amber-steel-288013,amber/steel,Steelsong,Top32
mulligan-challenge-14-tournament-decks-1489,deck-bleu-gris-288012,sapphire/steel,Items,Top32
mulligan-challenge-14-tournament-decks-1489,deck-rp-test-v2-288011,amethyst/ruby,Bounce Control,Top32
mulligan-challenge-14-tournament-decks-1489,deck-prochain-deck-2-288010,amethyst/steel,Bounce,Top32
mulligan-challenge-14-tournament-decks-1489,deck-bleu-jaune-288009,amber/sapphire,,Top32
mulligan-challenge-14-tournament-decks-1489,deck-vert-gris-288008,emerald/steel,Discard,Top32
mulligan-challenge-14-tournament-decks-1489,deck-bleu-gris-288007,sapphire/steel,Mines,Top64
mulligan-challenge-14-tournament-decks-1489,deck-bounce-288006,amethyst/emerald,Bounce,Top64
mulligan-challenge-14-tournament-decks-1489,deck-steelsong-288005,amber/steel,Steelsong,Top64
mulligan-challenge-14-tournament-decks-1489,deck-kayymar-288004,amethyst/ruby,Bounce Control,Top64
lorcana-locals-tournament-decks-1479,deck-i-see-lore-ahead-284561,ruby/steel,Sing & Shift,1st
local-enchanted-pika-pika-tournament-decks-1478,deck-amber-steel-284518,amber/steel,Steelsong,2nd
local-enchanted-pika-pika-tournament-decks-1478,deck-mirko-284521,ruby/sapphire,Pawpsicles,Top8
local-enchanted-pika-pika-tournament-decks-1478,deck-rosso-viola-ultimate-284517,amethyst/ruby,Bounce Control,Top8
local-enchanted-pika-pika-tournament-decks-1478,deck-ps-pile-284519,amethyst/steel,Bounce,Top8
local-enchanted-pika-pika-tournament-decks-1478,deck-steelsong-v3-284520,amber/steel,Steelsong,Top8
local-enchanted-pika-pika-tournament-decks-1478,deck-bounce-284522,amethyst/ruby,Bounce Control,Top8
dlc-vegas-sunday-8-am-side-event-tournament-decks-1473,deck-amber-281668,amber/steel,Steelsong,1st
dlc-vegas-sunday-8-am-side-event-tournament-decks-1473,deck-gs-midrange-discard-281202,emerald/steel,Discard,Top4
dlc-vegas-sunday-8-am-side-event-tournament-decks-1473,deck-animal-control-281667,amethyst/ruby,Bounce Control,Top32
win-an-enchated-mufasa-ruler-of-pride-rock-tournament-decks-1471,deck-bounce-281062,amethyst/ruby,Bounce Control,1st
lorcana-box-tourney-tournament-decks-1469,deck-rush-pirates-280722,ruby/steel,Pirates,2nd
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-sapphire-amethyst-280608,amethyst/sapphire,Ramp Draw Control,2nd
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-amber-steel-280557,amber/steel,Steelsong,Top8
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-nintendo-64-284415,amethyst/ruby,Bounce Control,Top16
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-gs-midrange-discard-281199,emerald/steel,Discard,Top32
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-morph-cowbelle-285288,emerald/steel,Shift & Damage,Top32
dlc-vegas-sunday-9-am-side-event-tournament-decks-1467,deck-tempo-vegas-280607,amethyst/emerald,Bounce,Top64
dlc-vegas-saturday-10-am-side-event-tournament-decks-1466,deck-amber-emerald-279594,amber/emerald,Sing Together,1st
dlc-vegas-saturday-10-am-side-event-tournament-decks-1466,deck-ruby-amethyst-281665,amethyst/ruby,Bounce Control,Top4
dlc-vegas-saturday-10-am-side-event-tournament-decks-1466,deck-copying-homework-279614,ruby/sapphire,Pawpsicles,Top8
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-280609,ruby/sapphire,Pawpsicles,1st
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-emerald-amethyst-280163,amethyst/emerald,Bounce,2nd
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-ruby-280157,amethyst/ruby,Bounce Control,3rd
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-280154,ruby/sapphire,Pawpsicles,Top4
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birm-item-280694,ruby/sapphire,Pawpsicles,Top8
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birmies-280653,amethyst/emerald,Bounce,Top8
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-rp-midrange-ssk-281666,amethyst/ruby,Bounce Control,Top8
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-g-p-283582,amethyst/emerald,Bounce,Top16
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steel-song-283583,amber/steel,Steelsong,Top16
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birmingham-280556,ruby/sapphire,Pawpsicles,Top16
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amber-steel-279791,amber/steel,Steelsong,Top16
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amber-emerald-279795,amber/emerald,Sing Together,Top16
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-emerald-309922,amethyst/emerald,Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birmingham-281669,amethyst/emerald,Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-280927,ruby/sapphire,Pawpsicles,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-amethyst-280652,amethyst/ruby,Bounce Control,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-emerald-amethyst-280177,amethyst/emerald,Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-emerald-280825,amethyst/emerald,Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-yurgle-279794,amber/emerald,Sing Together,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birmingham-281872,amber/steel,Steelsong,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-tempo-is-king-282726,amethyst/emerald,Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-amethyst-280114,amethyst/ruby,Aggro Bounce,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-279524,ruby/sapphire,Pawpsicles,Top32
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-amethyst-280125,amethyst/ruby,Aggro Bounce,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-amethyst-credit-noimnot-280096,amethyst/ruby,Bounce Control,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-control-281671,ruby/sapphire,Pawpsicles,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steel-amethyst-280604,amethyst/steel,Bounce,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steel-amber-281873,amber/steel,Steelsong,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steelsong-281200,amber/steel,Steelsong,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amber-steel-279527,amber/steel,Steelsong,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-emerald-280606,amethyst/emerald,Bounce,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-no-gothel-green-purple-281670,amethyst/emerald,Bounce,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-blue-red-280654,ruby/sapphire,Pawpsicles,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-squeeze-em-283584,amber/emerald,Sing Together,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-bibi-281058,amethyst/emerald,Bounce,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-br-dragons-280555,ruby/sapphire,Pawpsicles,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-you-re-not-prepared-280159,amethyst/ruby,Aggro,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-279655,ruby/sapphire,Pawpsicles,Top64
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-there-can-only-be-one-lucky-dime-279554,ruby/sapphire,Pawpsicles,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-emerald-279784,amethyst/emerald,Bounce,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-doctor-discard-279707,emerald/steel,Discard,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-279522,ruby/sapphire,Pawpsicles,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-emerald-steel-279523,emerald/steel,Shift & Damage,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-amethyst-281672,amethyst/ruby,Bounce Control,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-green-steel-shift-280250,emerald/steel,Shift & Damage,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-ruby-sapphire-280656,ruby/sapphire,Pawpsicles,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steelsong-v6-280156,amber/steel,Steelsong,Top128
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-birmingham-deck-279793,ruby/sapphire,Pawpsicles,Top256
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-bruh-ple-279526,amethyst/sapphire,Bounce,Top256
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-aggro-set-5-280155,amber/amethyst,Hyper Aggro,Top256
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-steel-amethyst-280605,amethyst/steel,Bounce,Top512
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-rusa-ramp-v3-6-279754,ruby/sapphire,Pawpsicles,Top512
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amber-amethyst-279105,amber/amethyst,Hyper Aggro,Top512
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amethyst-ruby-292886,amethyst/ruby,Bounce Control,Top512
lorcana-european-challenge-birmingham-2024-final-standings-tournament-decks-1462,deck-amber-amethyst-279525,amber/amethyst,Hyper Aggro,Other
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-steel-emerald-279452,emerald/steel,Discard,1st
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-steel-emerald-279439,emerald/steel,Discard,2nd
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-ruby-amethyst-279427,amethyst/ruby,Bounce Control,3rd
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-steel-emerald-279457,emerald/steel,Discard,Top4
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-steel-sapphire-279400,sapphire/steel,Items,Top8
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-amber-emerald-279418,amber/emerald,Sing Together,Top8
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-ruby-sapphire-279450,ruby/sapphire,Pawpsicles,Top8
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-amethyst-emerald-279443,amethyst/emerald,Bounce,Top8
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-ruby-sapphire-279416,ruby/sapphire,Pawpsicles,Top16
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-emerald-amber-279417,amber/emerald,Aggro Quest,Top16
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-amethyst-emerald-279434,amethyst/emerald,Bounce,Top16
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-ruby-sapphire-279436,ruby/sapphire,Pawpsicles,Top16
disney-lorcana-challenge-las-vegas-final-standings-tournament-decks-1460,deck-steel-emerald-279407,emerald/steel,Discard,Top16
