date,tournamenttitle,players,playercategory,country,rank,archetype,color,top1,top2,top4,top8,top16,top32
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top4,Ramp Draw Control,amethyst/sapphire,0,0,1,0,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top4,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Shift & Damage,emerald/steel,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top64,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,0
2024-09-07,Lyon Cup 2024,241,more than 64,FR,Top128,Bounce,amethyst/emerald,0,0,0,0,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top4,Pawpsicles,ruby/sapphire,0,0,1,0,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Lorcana Constructed 1k!,33,33 - 64,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top4,Classic Bounce,amethyst/steel,0,0,1,0,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top4,Classic Bounce,amethyst/steel,0,0,1,0,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top8,Discard Aggro,emerald/steel,0,0,0,1,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top8,Discard,emerald/ruby,0,0,0,1,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top16,Bounce,amber/amethyst,0,0,0,0,1,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top16,Aggro,amethyst/steel,0,0,0,0,1,0
2024-09-07,RNG GAMES WIN A CASE,36,33 - 64,GB,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,3rd,Pawpsicles,ruby/sapphire,0,0,1,0,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top4,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top8,Mufasa,amber/ruby,0,0,0,1,0,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Aggro Quest,amber/emerald,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Discard,emerald/steel,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Aggro Quest,amber/emerald,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Bounce,amber/amethyst,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-07,Disney Lorcana Fundays Constructed Tournament,48,33 - 64,BE,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,1st,Sing Together,amber/emerald,1,0,0,0,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,3rd,Ramp Draw Control,amethyst/sapphire,0,0,1,0,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,Top16,Classic Bounce,amethyst/steel,0,0,0,0,1,0
2024-09-07,Disney Lorcana $2K - SCG CON Tampa,66,more than 64,US,Top16,,amber/emerald,0,0,0,0,1,0
2024-09-06,Disney Lorcana $1K - SCG CON Tampa,45,33 - 64,US,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-09-06,Disney Lorcana $1K - SCG CON Tampa,45,33 - 64,US,Top64,Ramp Draw Control,amethyst/sapphire,0,0,0,0,0,0
2024-09-05,NJDS Tournament #2,31,17 - 32,FR,1st,Bounce,amber/amethyst,1,0,0,0,0,0
2024-09-05,NJDS Tournament #2,31,17 - 32,FR,2nd,Pawpsicles,ruby/sapphire,0,1,0,0,0,0
2024-09-05,NJDS Tournament #2,31,17 - 32,FR,3rd,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-09-05,NJDS Tournament #2,31,17 - 32,FR,Top4,Relentless Damage,emerald/steel,0,0,1,0,0,0
2024-09-04,Cuarta Fecha - Shimmering Skies,17,17 - 32,MX,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-09-04,East Coast Gamers,12,0 - 16,US,1st,Jafar Wheel,amethyst/steel,1,0,0,0,0,0
2024-09-04,Sept Lorcana Play,17,17 - 32,US,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-01,Lorcana Win a Box!!,12,0 - 16,US,1st,Ramp Draw Control,amethyst/sapphire,1,0,0,0,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top8,Bounce,amber/amethyst,0,0,0,1,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top8,Mufasa,amber/steel,0,0,0,1,0,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Double Ursula's Box,15,0 - 16,PT,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,2nd,Aggro Quest,amber/emerald,0,1,0,0,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Aggro Quest,amber/emerald,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Sing Together,amber/emerald,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Pawpsicles,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,Cogsworth & Friends,sapphire/steel,0,0,0,0,1,0
2024-09-01,Malmö Game Week 2024 - Lorcana Open,64,more than 64,SE,Top16,,amber/amethyst,0,0,0,0,1,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,2nd,Bounce Control,amethyst/ruby,0,1,0,0,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,3rd,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,Top8,Muses's Songs,emerald/sapphire,0,0,0,1,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-01,Bromsgrove Challenge September 2024,17,17 - 32,GB,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,2nd,Pawpsicles,ruby/sapphire,0,1,0,0,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Classic Bounce,amethyst/steel,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top32,Mufasa,amber/steel,0,0,0,0,0,1
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-09-01,Charlie's Collectible Show Lorcana $10000,186,more than 64,US,Top32,Mufasa,amber/steel,0,0,0,0,0,1
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,1st,John's Items,ruby/sapphire,1,0,0,0,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top8,Aggro,amethyst/steel,0,0,0,1,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Discard Aggro,emerald/steel,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Relentless Damage,emerald/steel,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-31,Lorcana Anniversary 2024 Tournament,62,33 - 64,US,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-08-31,Saturday Lorcanas,10,0 - 16,US,1st,Relentless Damage,emerald/steel,1,0,0,0,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Classic Bounce,amethyst/steel,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sing Together,amber/emerald,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Discard Aggro,emerald/steel,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Classic Bounce,amethyst/steel,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-31,Disney Lorcana Quest Tour #2,92,more than 64,PL,Top32,,amber/steel,0,0,0,0,0,1
2024-08-30,Friday Dragoncon Lorcana $250 CASH Constructed Event,32,33 - 64,US,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,2nd,Aggro,amethyst/steel,0,1,0,0,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top4,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Cogsworth & Friends,sapphire/steel,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Sing Together,amber/emerald,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,A Whole New Mill,emerald/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Jafar Wheel,amethyst/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Heros,amber/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Aggro,amethyst/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Sisu on Ice,ruby/sapphire,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-08-29,Mulligan Challenge #12,32,33 - 64,FR,Top32,Sing Together,amber/emerald,0,0,0,0,0,1
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,1st,Discard Aggro,emerald/steel,1,0,0,0,0,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,3rd,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,Top4,Sing Together,amber/emerald,0,0,1,0,0,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-08-28,Tercera Fecha - Shimmering Skies,15,0 - 16,MX,Top16,Aggro,amethyst/steel,0,0,0,0,1,0
2024-08-25,Sunday Lorcana Win-A-Case Tournament,54,33 - 64,GB,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-08-25,Sunday Lorcana Win-A-Case Tournament,54,33 - 64,GB,Top4,Mufasa,amber/ruby,0,0,1,0,0,0
2024-08-25,Sunday Lorcana Win-A-Case Tournament,54,33 - 64,GB,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
